"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20260301","수인선","오목천","2537","2102","20260304",""
"20260301","수인선","어천","1274","1307","20260304",""
"20260301","수인선","야목","480","440","20260304",""
"20260301","수인선","사리","3346","2817","20260304",""
"20260301","수인선","달월","60","56","20260304",""
"20260301","수인선","월곶","2129","2030","20260304",""
"20260301","수인선","소래포구","4592","4455","20260304",""
"20260301","수인선","인천논현","3491","3773","20260304",""
"20260301","수인선","호구포","2445","2325","20260304",""
"20260301","수인선","남동인더스파크","698","697","20260304",""
"20260301","수인선","원인재","3189","3262","20260304",""
"20260301","수인선","연수","3788","3856","20260304",""
"20260301","수인선","송도","1873","1882","20260304",""
"20260301","수인선","인하대","4256","4143","20260304",""
"20260301","수인선","숭의","2698","2379","20260304",""
"20260301","수인선","신포","1607","1490","20260304",""
"20260301","수인선","인천","1403","2180","20260304",""
"20260301","신림선","샛강","999","1265","20260304",""
"20260301","신림선","대방","2293","1653","20260304",""
"20260301","신림선","서울지방병무청","2021","2163","20260304",""
"20260301","신림선","보라매","2518","2344","20260304",""
"20260301","신림선","보라매공원","1258","1371","20260304",""
"20260301","신림선","보라매병원","2710","2710","20260304",""
"20260301","신림선","당곡","3126","2936","20260304",""
"20260301","신림선","신림","1831","1887","20260304",""
"20260301","신림선","서원","2506","2197","20260304",""
"20260301","신림선","서울대벤처타운","7102","6363","20260304",""
"20260301","신림선","관악산(서울대)","3772","4166","20260304",""
"20260301","안산선","산본","11630","12511","20260304",""
"20260301","안산선","대야미","3803","3213","20260304",""
"20260301","안산선","반월","2993","2978","20260304",""
"20260301","안산선","상록수","10292","10309","20260304",""
"20260301","안산선","한대앞","6786","6571","20260304",""
"20260301","안산선","중앙","14742","15345","20260304",""
"20260301","안산선","고잔","5414","5211","20260304",""
"20260301","안산선","초지","2985","2889","20260304",""
"20260301","안산선","안산","12055","11641","20260304",""
"20260301","안산선","신길온천","1709","1505","20260304",""
"20260301","안산선","정왕","7016","7031","20260304",""
"20260301","안산선","오이도","6673","6882","20260304",""
"20260301","안산선","수리산","2640","2379","20260304",""
"20260301","우이신설선","북한산우이","4218","4470","20260304",""
"20260301","우이신설선","솔밭공원","1761","1655","20260304",""
"20260301","우이신설선","4.19민주묘지","2491","2253","20260304",""
"20260301","우이신설선","가오리","2726","2558","20260304",""
"20260301","우이신설선","화계","2636","2430","20260304",""
"20260301","우이신설선","삼양","1698","1752","20260304",""
"20260301","우이신설선","삼양사거리","1952","1876","20260304",""
"20260301","우이신설선","솔샘","3683","3177","20260304",""
"20260301","우이신설선","북한산보국문","4792","4056","20260304",""
"20260301","우이신설선","정릉","3441","2874","20260304",""
"20260301","우이신설선","성신여대입구(돈암)","2963","3499","20260304",""
"20260301","우이신설선","보문","1305","1356","20260304",""
"20260301","우이신설선","신설동","1732","1615","20260304",""
"20260301","일산선","원흥","6961","6631","20260304",""
"20260301","일산선","지축","2","0","20260304",""
"20260301","일산선","삼송","13522","13224","20260304",""
"20260301","일산선","원당","7429","7367","20260304",""
"20260301","일산선","화정","11983","12368","20260304",""
"20260301","일산선","대곡","7131","6891","20260304",""
"20260301","일산선","백석","6892","6896","20260304",""
"20260301","일산선","마두","4147","4139","20260304",""
"20260301","일산선","정발산","5994","5910","20260304",""
"20260301","일산선","주엽","5410","5351","20260304",""
"20260301","일산선","대화","6023","5560","20260304",""
"20260301","장항선","봉명","653","654","20260304",""
"20260301","장항선","쌍용(나사렛대)","1559","1609","20260304",""
"20260301","장항선","아산","3850","2995","20260304",""
"20260301","장항선","탕정","1519","1609","20260304",""
"20260301","장항선","배방","1104","1086","20260304",""
"20260301","장항선","온양온천","5093","5181","20260304",""
"20260301","장항선","신창(순천향대)","1141","1268","20260304",""
"20260301","중앙선","회기","19304","18520","20260304",""
"20260301","중앙선","중랑","3988","3870","20260304",""
"20260301","중앙선","상봉","4672","4526","20260304",""
"20260301","중앙선","망우","5762","5489","20260304",""
"20260301","중앙선","양원","1898","1920","20260304",""
"20260301","중앙선","구리","5330","5988","20260304",""
"20260301","중앙선","도농","5915","5819","20260304",""
"20260301","중앙선","양정","402","326","20260304",""
"20260301","중앙선","덕소","4046","4035","20260304",""
"20260301","중앙선","도심","1633","1344","20260304",""
"20260301","중앙선","팔당","1062","1171","20260304",""
"20260301","중앙선","운길산","975","868","20260304",""
"20260301","중앙선","양수","1768","1660","20260304",""
"20260301","중앙선","신원","203","128","20260304",""
"20260301","중앙선","국수","552","560","20260304",""
"20260301","중앙선","아신","495","519","20260304",""
"20260301","중앙선","오빈","244","234","20260304",""
"20260301","중앙선","양평","2574","2599","20260304",""
"20260301","중앙선","원덕","312","316","20260304",""
"20260301","중앙선","용문","1935","1854","20260304",""
"20260301","중앙선","지평","44","34","20260304",""
"20260302","7호선","중계","7435","7121","20260305",""
"20260302","1호선","서울역","48468","46174","20260305",""
"20260302","1호선","시청","9628","9745","20260305",""
"20260302","1호선","종각","15889","14797","20260305",""
"20260302","1호선","종로3가","15346","13979","20260305",""
"20260302","1호선","종로5가","15917","14951","20260305",""
"20260302","1호선","동대문","9798","9557","20260305",""
"20260302","1호선","신설동","8127","7754","20260305",""
"20260302","1호선","제기동","10499","10850","20260305",""
"20260302","1호선","청량리(서울시립대입구)","16231","16715","20260305",""
"20260302","1호선","동묘앞","5752","6040","20260305",""
"20260302","2호선","시청","7689","6410","20260305",""
"20260302","2호선","을지로입구","25127","25550","20260305",""
"20260302","2호선","을지로3가","9917","9472","20260305",""
"20260302","2호선","을지로4가","6865","6515","20260305",""
"20260302","2호선","동대문역사문화공원(DDP)","10591","11929","20260305",""
"20260302","2호선","신당","9342","9988","20260305",""
"20260302","2호선","상왕십리","7925","7830","20260305",""
"20260302","2호선","왕십리(성동구청)","9905","9882","20260305",""
"20260302","2호선","한양대","4527","4019","20260305",""
"20260302","2호선","뚝섬","10827","11129","20260305",""
"20260302","2호선","성수","31527","32505","20260305",""
"20260302","2호선","건대입구","28153","28740","20260305",""
"20260302","2호선","구의(광진구청)","16716","16190","20260305",""
"20260302","2호선","강변(동서울터미널)","19647","17511","20260305",""
"20260302","2호선","잠실나루","6215","6371","20260305",""
"20260302","2호선","잠실(송파구청)","54375","51053","20260305",""
"20260302","2호선","잠실새내","14267","14300","20260305",""
"20260302","2호선","종합운동장","10843","5533","20260305",""
"20260302","2호선","삼성(무역센터)","23299","21861","20260305",""
"20260302","2호선","선릉","18038","16220","20260305",""
"20260302","2호선","역삼","12857","14369","20260305",""
"20260302","2호선","강남","37375","35939","20260305",""
"20260302","2호선","교대(법원.검찰청)","10353","13035","20260305",""
"20260302","2호선","서초","7172","6459","20260305",""
"20260302","2호선","방배","6269","6519","20260305",""
"20260302","2호선","사당","23430","24942","20260305",""
"20260302","2호선","낙성대(강감찬)","15407","16184","20260305",""
"20260302","2호선","서울대입구(관악구청)","26054","26422","20260305",""
"20260302","2호선","봉천","13253","13157","20260305",""
"20260302","2호선","신림","33953","34003","20260305",""
"20260302","2호선","신대방","14807","14636","20260305",""
"20260302","2호선","구로디지털단지","26105","25912","20260305",""
"20260302","2호선","대림(구로구청)","14410","14828","20260305",""
"20260302","2호선","신도림","26548","25782","20260305",""
"20260302","2호선","문래","9260","9827","20260305",""
"20260302","2호선","영등포구청","9384","9802","20260305",""
"20260302","2호선","당산","7850","8582","20260305",""
"20260302","2호선","합정","19412","19572","20260305",""
"20260302","2호선","홍대입구","58861","59135","20260305",""
"20260302","2호선","신촌","23457","23041","20260305",""
"20260302","2호선","이대","9103","10374","20260305",""
"20260302","2호선","아현","5952","6060","20260305",""
"20260302","2호선","충정로(경기대입구)","4511","4774","20260305",""
"20260302","2호선","용답","1836","1932","20260305",""
"20260302","2호선","신답","854","986","20260305",""
"20260302","2호선","신설동","2902","2931","20260305",""
"20260302","2호선","도림천","578","661","20260305",""
"20260302","2호선","양천구청","3322","3405","20260305",""
"20260302","2호선","신정네거리","5268","5504","20260305",""
"20260302","2호선","용두(동대문구청)","1312","1197","20260305",""
"20260302","3호선","지축","3741","3656","20260305",""
"20260302","3호선","구파발","12637","12862","20260305",""
"20260302","3호선","연신내","22032","20955","20260305",""
"20260302","3호선","불광","9591","10473","20260305",""
"20260302","3호선","녹번","7517","7141","20260305",""
"20260302","3호선","홍제","9939","9860","20260305",""
"20260302","3호선","무악재","2094","2140","20260305",""
"20260302","3호선","독립문","4872","5061","20260305",""
"20260302","3호선","경복궁(정부서울청사)","11486","11866","20260305",""
"20260302","3호선","안국","13026","13306","20260305",""
"20260302","3호선","종로3가","5769","6451","20260305",""
"20260302","3호선","을지로3가","5621","4927","20260305",""
"20260302","3호선","충무로","1","0","20260305",""
"20260302","3호선","동대입구","6787","7044","20260305",""
"20260302","3호선","약수","6769","6738","20260305",""
"20260302","3호선","금호","4355","4151","20260305",""
"20260302","3호선","옥수","4928","5158","20260305",""
"20260302","3호선","압구정","14797","15390","20260305",""
"20260302","3호선","신사","11679","11712","20260305",""
"20260302","3호선","잠원","3611","3726","20260305",""
"20260302","3호선","고속터미널","49658","43225","20260305",""
"20260302","3호선","교대(법원.검찰청)","5982","3164","20260305",""
"20260302","3호선","남부터미널(예술의전당)","17158","17366","20260305",""
